annotation,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,estimate,std.error,p.value.orig,fdr_significant
PSPEP8,1.1590547580573767e-5,-5.980659717530479e-5,2.257050169410962,0.16233909101247476,0.3435090948141942,2,-31278.825534836156,62563.65106967231,62586.29322129421,71350.42219413618,14006,0.05388445527648635,0.13373711243005332,0.6870181896283885,FALSE
TEGLU1,1.0044063257411171e-5,-6.135319191424848e-5,2.2570519146768677,0.14067856296768627,0.3538065189523589,2,-31278.836366529533,62563.672733059066,62586.31488468096,71350.53253772449,14006,0.04361390959882839,0.11628161565750196,0.7076130379047177,FALSE
MSN3,6.964789659517724e-6,-6.443268536604485e-5,2.2570553897492815,0.09754952338311698,0.3773975037318296,2,-31278.857933945234,62563.71586789047,62586.358019512365,71350.75224774232,14006,0.0313302243334361,0.10031154712128637,0.7547950074636592,FALSE
CBNBL1,5.826177359869173e-6,-6.557137896034959e-5,2.257056674713379,0.0816019155295604,0.3875711964889774,2,-31278.86590883678,62563.73181767356,62586.373969295455,71350.83348915224,14006,0.04088121888687814,0.14311121181391567,0.7751423929779548,FALSE
DGNBL1,5.3280208307033194e-6,-6.606957105681488e-5,2.2570572369003443,0.07462465735655957,0.3923613080993292,2,-31278.86939794457,62563.73879588914,62586.38094751104,71350.8690332429,14006,0.03532151717295543,0.12929989572094916,0.7847226161986584,FALSE
HBADR,5.184765466830194e-6,-6.621283664887123e-5,2.2570573985689775,0.07261820163676781,0.393783055947823,2,-31278.870401310407,62563.740802620814,62586.38295424271,71350.87925469206,14006,0.03532241510277719,0.13107734775382696,0.787566111895646,FALSE
TEINH2,4.4932603889314945e-6,-6.690439109879875e-5,2.257058178956215,0.06293288778122634,0.40096136029334684,2,-31278.87524463541,62563.75048927082,62586.392640892715,71350.92859444319,14006,0.025641622024370786,0.10221312440785298,0.8019227205866937,FALSE
DEGLU3,1.5063835288461205e-6,-6.98914812160556e-5,2.2570615497462674,0.02109843948736049,0.4422565984460942,2,-31278.896164783702,62563.792329567405,62586.4344811893,71351.14171183835,14006,0.01370329545757907,0.0943408651008913,0.8845131968921884,FALSE
TEGLU16,1.3871799182472405e-6,-7.001069333734122e-5,2.2570616842714086,0.019428868886307602,0.4445729856909749,2,-31278.896999686996,62563.79399937399,62586.43615099589,71351.15021716488,14006,0.016439644819036817,0.11794204983716124,0.8891459713819498,FALSE
DECHO2,1.1317611903270879e-6,-7.026613030181039e-5,2.2570619725197023,0.015851465171794286,0.44990541506977666,2,-31278.89878864202,62563.79757728404,62586.439728905934,71351.16844161018,14006,0.017142609764601288,0.13615770843755587,0.8998108301395533,FALSE
MSN5,1.0814848736887534e-6,-7.031641020804891e-5,2.257062029258147,0.015147293522453502,0.4510249976298948,2,-31278.899140777725,62563.79828155545,62586.44043317735,71351.17202888816,14006,0.014231352718292227,0.1156321663073514,0.9020499952597896,FALSE
HYPEP6,3.21217463932318e-7,-7.107673189921115e-5,2.2570628872442633,0.004498973244984822,0.4732617212208874,2,-31278.904465694395,62563.80893138879,62586.45108301069,71351.22627491759,14006,0.009708751439148372,0.144746035430156,0.9465234424417748,FALSE
DEGLU2,1.085120214999882e-7,-7.128945252854457e-5,2.2570631272891073,0.001519819538047525,0.4844515063500371,2,-31278.90595548364,62563.81191096728,62586.454062589175,71351.2414517166,14006,0.004035324843280699,0.10351004311664194,0.9689030127000742,FALSE
HYPEP8,2.1717489708284592e-8,-7.137625325714936e-5,2.257063225239485,3.0417516746015507e-4,0.49304267688148745,2,-31278.906563392582,62563.813126785164,62586.45527840706,71351.24764461488,14006,0.002671354625412686,0.1531685732732852,0.9860853537629749,FALSE
MFOL2,1.132455594440557e-8,-7.138664693306929e-5,2.2570632369682393,1.5861173235355184e-4,0.5050241024490232,2,-31278.906636184696,62563.81327236939,62586.45542399129,71351.24838616369,14006,-0.0011742792087178402,0.0932403118244464,0.9899517951019536,FALSE
PSNF3,1.3861558509733508e-7,-7.125934681551094e-5,2.257063093316282,0.0019414501539885241,0.5175721506347537,2,-31278.90574463825,62563.8114892765,62586.4536408984,71351.23930378974,14006,-0.0053135221693704285,0.12059224341991176,0.9648556987304926,FALSE
SCGLU9,2.382444528687515e-7,-7.115971083448969e-5,2.257062980881943,0.0033368526018663558,0.5230318769958224,2,-31278.90504683753,62563.81009367506,62586.45224529696,71351.23219514557,14006,-0.008178049101675331,0.14157325008189922,0.953936246008355,FALSE
PSNP1,4.985424762868301e-7,-7.089939422622038e-5,2.2570626871273376,0.006982589403990756,0.5332970186202459,2,-31278.903223709505,62563.80644741901,62586.44859904091,71351.21362255643,14006,-0.008085132762624927,0.09675622218773329,0.9334059627595082,FALSE
PSPEP3,5.630671505764738e-7,-7.08348649449686e-5,2.257062614309183,0.007886322951503487,0.5353809118185754,2,-31278.90277177844,62563.80554355688,62586.44769517878,71351.20901864032,14006,-0.009810069489380846,0.11046757102560835,0.9292381763628492,FALSE
MSN4,9.205822349802137e-7,-7.047732433473897e-5,2.257062210841954,0.01289368665283175,0.5452020705891297,2,-31278.900267740937,62563.800535481874,62586.44268710377,71351.18350949245,14006,-0.011071684788043167,0.09750461168974088,0.9095958588217405,FALSE
MFOL1,1.6609300773896769e-6,-6.973692363310136e-5,2.2570613753354616,0.02326302530217823,0.5606113653191953,2,-31278.89508233796,62563.79016467592,62586.43231629782,71351.13068474905,14006,-0.013167863877515649,0.08633407333091109,0.8787772693616095,FALSE
PSNF1,1.9256703418762987e-6,-6.947216446673288e-5,2.2570610765674326,0.026970990745556412,0.5652231707838616,2,-31278.89322809382,62563.78645618764,62586.42860780954,71351.11179520047,14006,-0.01935559071613459,0.11785770504508132,0.8695536584322767,FALSE
