Annotation,Coefficient p-value,Coefficient,Coefficient std error,FDR < 0.05,annotation,"AD (Jansen, 2019)","ADHD (Demontis, 2017)","AN (Duncan, 2017)","ASD (Grove, 2018)","BIP (PGC, 2018)","CAD (Schunkert, 2011)","CVD (Loh, 2018)","CELIAC (Dubois, 2010)","CROHNS (Jostins, 2012)","DEP (Nagel, 2018)","BP_DIA (Loh, 2018)","EA3 (Lee, 2018)","FG_F (Lagou, 2018)","FI_F (Lagou, 2018)","HBA1C (Wheeler, 2017)","HEIGHT (Loh, 2018)","IBD (Jostins, 2012)","INS (Jansen, 2018)","INT (Savage, 2018)","HDL (Teslovich, 2010)","LDL (Teslovich, 2010)","TG (Teslovich, 2010)","SLE (Bentham, 2015)","MDD (Howard, 2019)","MS (Patsopoulos, 2011)","NEU (Nagel, 2018)","PBC (Cordell, 2015)","RA (Okada, 2014)","RT (Linner, 2019)","SCZ (Pardinas, 2018)","SWB (Okbay, 2016)","BP_SYS (Loh, 2018)","T1D (Bradfield, 2011)","T2D (Loh, 2018)","UC (Jostins, 2012)","WHR (Pulit, 2019)","WHRadjBMI (Loh, 2018)","WORRY (Nagel, 2018)"
POA-NEURO16,0.02522156161491033,1.5748033181746242e-8,8.05037185218644e-9,FALSE,e3_Cartpt_Isl1,0.18126820345603467,0.09733774391439537,0.7552739063181215,0.3078565105109734,0.2566664560462785,0.3268631181670697,0.35195576347150515,0.6679857888656375,0.9669228936577836,0.2220004151267711,0.8328756277428501,0.09016364916718134,0.013748470708619792,0.8492461081415396,0.6917193334260978,0.6044721970790814,0.8002028750146002,0.4620730453061885,0.31977456771959745,0.29695955291354803,0.4639075741267082,0.027443826502395564,0.3271013553956596,0.08120836718022084,0.18388603495740524,0.11617589387951632,0.2297994497180712,0.6269973732860679,0.39469258917765,0.7051436496775386,0.1742786588355169,0.4726993661202945,0.8559773797879551,0.7837866765428887,0.7725139519892172,0.3891231006452273,0.9239264441985064,0.03898942978555632
HYPC-NEURO23,0.02665323098975881,3.091734127262272e-8,1.599920425666049e-8,FALSE,Glu13,0.928535555044985,0.0268774209880648,0.5600101930686833,0.35635441921850336,0.6520342386595996,0.8960364031597741,0.18160951274901305,0.5157875528776384,0.09096577951686656,0.1864263531604275,0.3224337494297882,0.09835633927630494,0.19289937465791207,0.0798503509805028,0.2535246087453158,0.30051882080410586,0.10388361795127747,0.08217154436110352,0.14111026315633554,0.9312632444851304,0.8051140841896999,0.7285649338018023,0.5197774125323696,0.07434822511012648,0.4737893007083061,0.14583872124605307,0.5326387611155997,0.7442172198705506,0.532837428095841,0.621879933402547,0.5791417462446015,0.38233721799712944,0.030013717014865462,0.1020093276168572,0.07203312082066267,0.6821336732700003,0.9851801356887476,0.2651628732875178
LHA-NEURO8,0.02726980740996957,1.2194775934532437e-8,6.343100908026058e-9,FALSE,GABA_8,0.07844221944171863,0.5945652273143442,0.09218360578247203,0.05347686696277237,0.007577903017000612,0.115941337452641,0.7805854534611935,0.4306288239717412,0.8666419615594707,0.0014218445214111987,0.9404491645618466,1.7009974362036664e-4,0.4461253281777328,0.6563359211146756,0.21995911537946974,0.7957549789509002,0.8385733610357269,0.3768709087767699,0.0026315357020051822,0.19097386535294145,0.26306440703327505,0.039361555749943586,0.030418431029972645,0.007388319059188226,0.4921064407360153,0.003334080327213455,0.7511978295681572,0.9472762040177384,0.0028614762712952943,0.02532058024009416,0.06156075923117761,0.9464017530297932,0.6927476479302505,0.7509348346638112,0.6971711977983384,0.427960710865242,0.9709148865853992,0.0047924163150357005
HYPR-NEURO29,0.027345542016760392,1.831643991119153e-8,9.533246791666198e-9,FALSE,Hcrt,0.7833194793711935,0.6088160552845506,0.35764651863583463,0.5300771168093904,0.3352684822234477,0.14447121903741467,0.34524868467021386,0.2498495989691217,0.065902461110018,0.12182965346805995,0.7230700096844657,0.16323315758274698,0.370016768417493,0.5084068456108193,0.8531116826588796,0.9707119224870796,0.010243298625591469,0.3830089919705716,0.16636833560801373,0.22179048344057595,0.3676455316040603,0.1248006587063209,0.3701261273909069,0.08267892096572342,0.2555127752521934,0.1412569739135357,0.3403607922871664,0.16762838443996694,0.4216560006164343,0.15635051859517202,0.262989260229489,0.6972852250475271,0.027659113440103786,0.13085987267995502,0.038052410532339806,0.01554735001957662,0.1358967868603322,0.3490367943869642
HYPC-NEURO22,0.027494580606333467,1.984664367627701e-8,1.0342385702675502e-8,FALSE,Glu12,0.8708496350621662,0.3849702695411485,0.5187493154496662,0.41179337834903096,0.06479642230289856,0.6969138099533535,0.7399844004030194,0.5595317097680357,0.11577124644195835,0.054545593474111836,0.874681040226808,0.051414500492052526,0.346865041947975,0.9313576387047598,0.8405087380373375,0.9201053730871284,0.10496503615372438,0.23701461393624615,0.2340183050666553,0.7451648982959783,0.4444099571452488,0.9420168232807892,0.9639996061346844,0.1285596126047327,0.3956311486553241,0.038147858683336866,0.5762006692119126,0.6115825628098174,0.24419643155483955,0.40511659874210104,0.24533273697936295,0.6660291983390748,0.03435917050375013,0.4140651157826702,0.44452081596427095,0.13194177595923845,0.5512371288723812,0.022441441662339745
HYPR-NEURO13,0.027657279411676457,1.9009654032902063e-8,9.919475032925258e-9,FALSE,GABA_10,0.3028315965668256,0.07490686019667908,0.30672928388103204,0.15266595278379425,1.6353215376548638e-4,0.13040274199643392,0.5470411592211253,0.8851341506286015,0.05806276679650115,0.026245461550863845,0.6808455364105518,0.001080286217663587,0.04118353879173208,0.03814147773612205,0.12463884366559826,0.2575143364177989,0.02912926801752506,0.5929976068531385,9.646833151950363e-4,0.18836540861411574,0.2177612022028668,0.02885930126787687,0.2638278086567192,0.1011127318133383,0.05466596159434346,0.2453770505355391,0.923026424436266,0.5484174626622881,0.20801368269380494,0.025908702102559283,0.9681283072713798,0.4038820102814279,0.38759419903463016,0.4943786168659435,0.03906166519121485,0.007041226415384004,0.18677524827280265,0.4061565561682751
POA-NEURO64,0.029681329505456457,9.1740712366366e-9,4.865596320505189e-9,FALSE,i7_Gaba,0.28955612338236225,0.04430039030987922,0.2413818999629537,0.02744447609704809,8.346689641399444e-6,0.07142452215128206,0.014903865716117725,0.8751164529721117,0.9337714537048862,0.034679707609873045,0.41231717767589054,8.775621257301319e-7,0.11250082800269023,0.8970278113910349,0.2585785376476978,0.7205477353906463,0.9104092495393524,0.0727803608041655,2.4797890504104277e-5,0.07182442842754608,0.10791250090454796,0.1951444004516394,0.5701389417323975,0.12098496822880678,0.09004388837775534,0.020005634585764126,0.5725098779309197,0.518041056987416,0.2596510440953637,2.46044135505025e-4,0.4363031897466803,0.1638959313584104,0.19764422966019815,0.7995493065156467,0.4859257753825946,0.6673558942833946,0.9963467755921308,0.00624156576469228
HYPR-NEURO9,0.030151629592550917,2.063640736730435e-8,1.0985169389591401e-8,FALSE,Dopamine_1,0.7546441543183773,0.06385474645984386,0.0703135854079526,0.13488845923768228,3.025193817262841e-4,0.024838339750945185,0.08525477820589761,0.12754421783276165,0.4826393090335476,0.025558025503311425,0.4680734869160952,0.006377863940318527,0.03881800786598665,0.189627932250536,0.07554119547705164,0.5913002549658389,0.27377223736203804,0.7169355648926403,7.929057795714787e-4,0.8667379688595152,0.5399865807228033,0.062480554969031175,0.3837990605775192,0.0030124344094745893,0.6613181078766058,0.0015226439430779972,0.18873359266747888,0.18104826660267787,0.0775845339821073,0.050184731079822915,0.17805632406895974,0.23102674083896566,0.09516588278291388,0.003166196648662944,0.25359687022280386,0.10836747591574176,0.8326839407152113,2.6318909953963857e-4
ARCME-NEURO22,0.030494286603992032,1.9303110410545964e-8,1.0302804294096958e-8,FALSE,n22.Tmem215,0.2368497248104205,0.05952198826615165,0.026729720747985627,0.3848337223429658,8.468690250892395e-4,0.0010769781077348843,0.2288403182951781,0.3979878381923635,0.9425443681720292,0.001438767234134243,0.5942126574348878,0.009126303400813777,0.2898012211051361,0.44969198874403454,0.24068895510708702,0.4171933874558922,0.707116110684505,0.04019884703792785,3.5100461127862264e-4,0.18536725392641054,0.13125134649048015,0.04267089249458747,0.9112216389577809,0.010672704850072606,0.24238130283955034,0.025456692492384005,0.5978127159647058,0.5130203116536999,0.0951797453728368,0.005577782345924212,0.7837451059308871,0.3098464504154951,0.5642057036118564,0.02682034332366183,0.16613749069105085,0.4731812606418284,0.8834580722650774,0.20067672889733168
VMH-NEURO6,0.03082925333989492,1.536850723717863e-8,8.223978896728897e-9,FALSE,Dlk1_5_Egflam,0.4610702649108122,0.4917369437165145,0.13096238508221592,0.8089381314214044,0.1617013192944019,0.2040339960220264,0.843540582231898,0.7373547768086909,0.2257884299782331,0.7000102318299154,0.3871982085682376,0.03636386312610193,0.06518203301038226,0.2999686603721907,0.11614844152095186,0.5118655878838971,0.15714166211868102,0.07046606363566932,0.2350290182256544,0.1951257179904488,0.5762348080098586,0.19142229297778768,0.7577942410568306,0.12599448639585115,0.6155672223448281,0.07414801093491565,0.7835008941538094,0.8170132275193404,0.1304832950403873,0.036890340768488614,0.5539548517914558,0.4808693737537466,0.5018631622589477,0.31681141350138164,0.4969987538691029,0.50178687567838,0.42103320792546495,0.005398409539857561
VMH-NEURO23,0.03113788707570919,1.012662584209882e-8,5.4317858090140905e-9,FALSE,Nr5a1_4_7_Glipr1,0.5909064689540614,0.4614027004415505,0.8531620558355459,0.4099608190295414,0.005340898047106365,0.08373541702590864,0.2933094905309145,0.28502411718698395,0.5880378737326115,0.16921252129633535,0.9187957083689,0.06977952038727453,0.46269696046402903,0.8425914668987502,0.06391812328255952,0.9243614668292623,0.378042997143122,0.06837629765201489,0.029335540788322206,0.1668699306698791,0.981936641764666,0.28452346367005343,0.40607420042726883,0.06076141694104825,0.024683003938785728,0.030091908412598987,0.028740768412941025,0.3849297238744249,0.41568088493705824,0.02171537030363609,0.8267080028201371,0.9335005016296972,0.5500822239020948,0.07778209597673606,0.4235033758681552,0.09709999558201787,0.3167615996455284,0.0035994214659553795
POA-NEURO42,0.03134275695793358,1.1369338804110525e-8,6.107899281278532e-9,FALSE,i25_Npy_Etv1,0.16960721133623746,0.07716653971159414,0.12207374473564166,0.17018826892044808,1.6420955050387132e-4,0.1445901892282963,0.19243241911700396,0.7776858175027096,0.9866763599754738,0.003725094456713303,0.3764111245581676,9.097407145695513e-6,0.16278957511500253,0.2789723338178888,0.5956386957437323,0.3341012580095204,0.5833867245290896,0.20478361759414135,0.0015941565811848095,0.6437083945921216,0.4199526260520961,0.5607919016488606,0.7323835512138515,0.013762694152574516,0.4714545094490125,0.07952463827093054,0.5069740237158872,0.6611490410080424,0.5804302707926896,0.012484012070292936,0.6373998824573033,0.38817246997521904,0.0645682475768987,0.5012938988503646,0.18919381248862985,0.07722654786785818,0.497045072619609,0.10708542630150952
ARCME-NEURO25,0.032684150304304285,1.1938698141330306e-8,6.478806927056072e-9,FALSE,n25.Th-Lef1,0.9505923575442224,0.7424310608578946,0.6231607470010079,0.05348437369645639,0.005337013274322551,0.4930639369025132,0.8175146488677947,0.16060020218615834,0.5811733118643843,0.03338909931344819,0.9696781634483662,0.13936075096511644,0.16671808799173654,0.3779883529433061,0.1838713239728661,0.8935039665919675,0.12010125347734628,0.0039811477900334865,0.02668145398095149,0.1146982195875853,0.9203232696372196,0.7021909126851433,0.033352443180723834,0.03343644645103471,0.324386620869674,9.345002215471446e-4,0.35879975058309616,0.3644881927995586,0.2257951932256864,0.08924083338552448,0.0681724581886541,0.9803673626587568,0.29771274548226434,0.231618533058654,0.3957975000305888,0.0409105238074987,0.757488069810538,0.0032881357873245413
HYPC-NEURO17,0.03306471794286845,1.6913713108580862e-8,9.204514923127475e-9,FALSE,GABA8,0.8632865467497094,0.11388810021470612,0.93903418517486,0.2557069210728107,0.03613520372607894,0.6171177236529908,0.8109937217652334,0.4238321963880543,0.3754029242779269,0.7006527760448767,0.9497217057918464,0.009948419004041052,0.4591390515542834,0.37870713684631296,0.998910357435708,0.984167015243186,0.3994842454866682,0.07171029516429786,0.30192081284810224,0.4009829182233445,0.9991607204327796,0.8524476867580565,0.4243450315127038,0.2235638392783283,0.7169409648113141,0.40637098549898987,0.4824688648169784,0.4441776005717808,0.18087789015460806,0.0872083697869998,0.2687651467577925,0.7483035739464011,0.841552201994898,0.5731541079933176,0.5177277681810449,0.09821007871298387,0.6830737366805247,0.26130729303814304
LHA-NEURO1,0.03309251051774844,1.0687586959689715e-8,5.817423295786995e-9,FALSE,GABA_1,0.206677237546869,0.009475027794362864,0.4068711388543369,0.004109872982894698,6.511676967970385e-6,0.10960497780608276,0.7125238536288641,0.4123936576318071,0.731650231485141,0.04913755733299899,0.8107442258679118,0.010708887460175356,0.018154848624453917,0.7534187714887203,0.05041196143372758,0.9813524501803894,0.4643779710541029,0.1345203198835026,4.863807984924382e-5,0.17135068226904734,0.14926897561935046,0.03542358476215651,0.3915965573756737,0.015694396631760563,0.10173763104457327,0.006827748260985985,0.05080918438660728,0.33571355374435385,0.006455382692301637,0.003329700226725557,0.08194024983010262,0.4908203913390396,0.36234025302787176,0.12124894470037273,0.1487247732756652,0.6523210926188141,0.9789999086903644,1.2441098467702294e-5
POA-NEURO65,0.03410546826022065,1.6441208934772324e-8,9.015744568225044e-9,FALSE,i8_Gal_Amigo2,0.2470512993077643,0.030132544152651555,0.4899324331519716,0.13702013368685184,0.0015582452549870148,0.06973730006312312,0.5319599482470911,0.6829679274144699,0.996857914964267,0.060147487599577026,0.905840158328066,0.04517933700717972,0.0027131392970832853,0.16669467661971515,0.6677217703147904,0.5817024108189832,0.9614555845245664,0.1445399005734333,0.021856160092061164,0.15299233504875345,0.13721225198275855,0.050440292859035146,0.4413990966141771,0.38803627758006776,0.26381493132242484,0.17359609221066347,0.26588756314012457,0.5784322257765384,0.9209335002428198,0.0665991707228223,0.5946865815703339,0.7188606187480229,0.15691712981006006,0.20590187904382865,0.6347543215660685,0.5315252235515785,0.966743340540258,0.0333925780803204
HYPC-NEURO2,0.035461885149447994,4.236138500082396e-8,2.3456367937237807e-8,FALSE,GABA10,0.9064640627951309,0.1358670763274376,0.218560300368439,0.7613660414622316,0.2281063726135339,0.5153530650899005,0.12998985612012032,0.8827440299771627,0.5900125713262107,0.26785890080874764,0.2285915258338488,0.024829582599376503,0.026462394669884325,0.473373422199421,0.7623723456128447,0.3654904742277915,0.8288607291702189,0.1670922593542235,0.03249086870088564,0.09669592209521544,0.31727320650578483,0.10244550904901993,0.718675288872973,0.3927090663742403,0.19171956366206008,0.03187799489674694,0.2789724563785629,0.5227844890075919,0.8529133773617548,0.017897265112140282,0.07552475706443076,0.04025757312631316,0.06723381488987208,0.10468119437962796,0.4169232156181548,0.05222835155538277,0.21211067273259765,0.1645031573542542
POA-NEURO55,0.035881268874996035,7.055110428637841e-9,3.918152662388752e-9,FALSE,i4_Gaba_Mylk,0.768878085675756,0.016513436345958997,0.02899950074053056,0.18623648081133864,3.8612586752604413e-4,0.08382111500170714,0.14180485803487136,0.7688114068288636,0.4372969705099728,0.16735646253940184,0.3660520786010117,3.2369056227530865e-8,0.15685263645140513,0.4110261353132753,0.3901778928324377,0.8692510941529488,0.3664193303018057,0.24111673396913635,1.801630308415955e-7,0.12827799987612193,0.6900090288358695,0.4693334449131304,0.2330487553441839,0.019054969096145104,0.7024467133143404,0.14792162688104982,0.1049942903063259,0.37450115161806896,0.16467421837060234,1.2198797204862206e-4,0.010305854366152572,0.16885369221488528,0.31885785863447497,0.37747773122122297,0.6206733576776984,0.10996318198109856,0.4293853093569533,0.020890815680697
ARCME-NEURO6,0.03636546407448743,1.1684665929802389e-8,6.5113207334272404e-9,FALSE,n06.Oxt,0.6722286305560058,0.4406111861235129,0.05339401466247614,0.7776251044936633,0.06657674266907605,0.5941881262078076,0.7101048986610464,0.1419276615630773,0.1221012135642986,0.5211848857222093,0.5443822863968574,0.1674007086777734,0.08445565796388521,0.5362597841454714,0.21966598832951054,0.7986125307918068,0.3803499296189854,0.010965635193867326,0.1148170725992837,0.9166147987982404,0.994427742303564,0.4468347846883637,0.17792785314689494,0.180447570703951,0.15278832515741314,0.0191154278028704,0.2582477889192876,0.7172046342404045,0.027320291990714105,0.4345486635205281,0.4187996593006509,0.8570478664731601,0.7801138066334995,0.8585287271622334,0.6947198952634194,0.17033715845604375,0.6996689507011421,0.013471934941454579
ARCME-NEURO19,0.03692567145427121,2.2892896265671052e-8,1.2806976460423703e-8,FALSE,n19.Gpr50,0.4759809741587199,0.5108562332499295,0.05451413428381522,0.44127658034985423,9.016057990377113e-4,0.22727465770744104,0.8203213201212171,0.9771843099922468,0.5053985103547811,0.17228787258267825,0.3815831494006333,0.0370096450434021,0.02698438026091605,0.05887941353632141,0.7129137142128922,0.8728801877948118,0.3512068363779694,0.30242431622351523,0.0018202364501867516,0.053258279795523236,0.10413806995785384,0.07975630746072704,0.637286628591539,0.02742057744227067,0.4629491174156787,0.03959692777467888,0.631356682462181,0.8515703552640945,0.3526393654914767,0.10827776183783427,0.2060862896496513,0.6296534039383346,0.26437388245417914,0.12761028279050424,0.4112556851213993,0.2025177182400097,0.8718592727339979,0.001138463849982411
HYPC-NEURO16,0.03730726526174995,1.8288434358155898e-8,1.0258111540514275e-8,FALSE,GABA7,0.8201018852379879,0.39711766384831615,0.4752488053346145,0.2464079133219791,0.03775512991012688,0.8188043759769292,0.6301448320403732,0.132822253417122,0.5558129159122642,0.8046341644522812,0.8696129891180606,0.4095745993703238,0.037740798120986574,0.5564416349643361,0.17189173833744215,0.16643928780815498,0.2566253792281553,0.13391748153045524,0.22912624351812386,0.0441815363070224,0.28536816069201504,0.10836525289045112,0.2099598216991,0.4575970412293388,0.2180574038788161,0.375729898465531,0.13462376750015995,0.0910885005327311,0.1857442253736504,0.3570304248032403,0.3806037398310496,0.9470200605997176,0.036633513123063406,0.08771279401849674,0.20550405527176285,0.30358690377319786,0.5163896818877121,0.253525224798516
POA-NEURO32,0.039587481222648366,9.761915258266597e-9,5.560781777240286e-9,FALSE,i15_Gaba,0.1880880838784208,0.00304725658011371,0.25017836266961296,0.08683529643990845,1.2132400518919653e-4,0.2518318562310364,0.35519851629522586,0.5729112975385289,0.6530812749839661,0.002346036343768768,0.8624167003328358,1.9856677735334092e-5,0.9221886278461008,0.86240255056141,0.6394991974461661,0.9486042620069908,0.5058525346132855,0.0020467992428447423,1.7230738260179878e-4,0.4790066263153224,0.7343376898319478,0.5320368566126895,0.5212923249888499,0.2459341137631258,0.661195075824557,0.009667899874310684,0.2252620518285792,0.7285052249562768,0.03931985132195921,0.001082238015025416,0.5709774836524592,0.3992167283508966,0.2865545618207625,0.7859637661455117,0.6235713952585709,0.6540558520580525,0.9985043000057828,6.229985672938027e-4
POA-NEURO49,0.040384754788007994,1.1525168866110064e-8,6.599996831915524e-9,FALSE,i31_Calca,0.08473150595759776,0.11276436109699227,0.4725293864107498,0.3720173625960707,0.02015642030784973,0.0010790419569274743,0.4369317456215683,0.5463720644739201,0.5684758851287884,0.06387707292982885,0.8872211892766177,0.40865813931568734,0.17088477729773893,0.5085345460291579,0.3538751714619269,0.4028354113917181,0.5817388696030721,0.12578367330002932,0.10584605768231596,0.5896683495572737,0.2827666512728497,0.04588229365170991,0.0760749505479109,0.22460368474471093,0.16084245110817466,0.01784372430445527,0.019374673583467245,0.3892163465387147,0.43493923974371307,0.2970049173319038,0.7615592475732651,0.8637616194022212,0.08888099416165153,0.1034547011272644,0.5043319716194239,0.3057166170843256,0.9664550842155272,0.008868862401762963
LHA-NEURO3,0.04068391078443604,1.4688572808223083e-8,8.428125641503471e-9,FALSE,GABA_3,0.2104609112633184,0.0680471002404161,0.1908267318052644,0.2865307496846366,0.012255546629225648,0.2777762580911691,0.0952616350060646,0.5176934619371922,0.3226104450778549,0.22062070251497692,0.26593355955434783,0.012874154659992596,0.03830645843004565,0.5092602391473859,0.09799843498514832,0.4964071359195362,0.11910973071122385,0.18271009305253366,0.0061630931439110226,0.5564705511222778,0.5972244895626363,0.26384739924303324,0.3353484565018493,0.2942382247514047,0.788723991758053,0.12229919614874495,0.11521675371555973,0.1343729544243073,0.1268599339131548,0.04031908263689234,0.10950873951888697,0.25267797498669275,0.7277395506311406,0.6719300272880042,0.276031283290654,0.5796351774228703,0.962750834738386,0.16599986735439634
LHA-NEURO22,0.04096625456484752,2.138163164558589e-8,1.2291249466463068e-8,FALSE,Glut_7,0.8411936538433833,0.32087445890003696,0.12379763482400495,0.26378271773245443,0.03215926873869773,0.17618662921848174,0.8386490007195266,0.236030074462206,0.2978926670629673,0.22909558639166214,0.7935793799229658,0.2563831496378651,0.09354121702903777,0.5212615421518698,0.3774686706701525,0.9361363847750236,0.08567295471892045,0.2266167181272214,0.3481039694902183,0.14565833896490205,0.8978738879457409,0.08583526777082423,0.4089910217064292,0.04595459529809039,0.11566708317470566,0.1786228411938366,0.7384128215147804,0.7164339420936923,0.7388831634415941,0.933958336483092,0.3384954215107244,0.8951001772601683,0.9559305277923216,0.9262291899173491,0.04878360505720217,0.3410717146860445,0.7169098373685941,0.5151209752634057
POA-NEURO17,0.04177420762664656,9.402831573867383e-9,5.43372311546146e-9,FALSE,e4_Trh_Angpt1,0.2247769783443772,0.006253786437783121,0.748905180539525,0.07505151556464601,0.0066530612953034545,0.4597962363133303,0.4071946489669053,0.29204451302999984,0.8941326081762622,0.42252354677759496,0.8633257542575856,0.05808718629566585,0.6483565917240878,0.6439875778027507,0.9096109986824636,0.7484524594541992,0.7953296223239961,0.10720373144443557,0.42911334421985897,0.9597652289996448,0.33466651282708765,0.1741870264105409,0.29451161018500377,0.02275885474308897,0.20372381817659707,0.1236995774433272,0.23458203376087014,0.3846011738798921,0.15021929863975392,0.8857244175878622,0.22382426349412093,0.73667920914617,0.33281690547464193,0.925422766635486,0.5357312009411812,0.8240938708250465,0.9466722357196125,0.06309489026296554
LHA-NEURO25,0.04182834484237438,1.2429816610059855e-8,7.1854790746150835e-9,FALSE,Glut_10,0.9835194021843828,0.3539702151808893,0.009367460588830128,0.02142744539238324,0.02197807878334224,0.4467586187672664,0.4304584076503467,0.0070209229363714576,0.1166201687823129,0.16293114059669378,0.8389129369545163,0.03872388013712556,0.17501785680687548,0.07393547669176206,0.71977098916771,0.16884822204794453,0.19638680355769436,0.19829796194882535,0.019228300126095048,0.4846313904353477,0.27510027377902324,0.030356305432392976,0.008176668747679592,0.05496308300348143,0.20385449013263848,0.013359662561878193,0.2651689338537718,0.29797720175565945,0.3371495638829478,0.023953352859156302,0.21124397258110292,0.6235451278788368,0.4710335214300374,0.24181366614034425,0.3628390966654804,0.16557513355035147,0.32354699422572586,0.008990244151356144
LHA-NEURO2,0.042043627260346016,1.0731104590388372e-8,6.2121147591935085e-9,FALSE,GABA_2,0.9112527498760588,0.08091306162257378,0.6689831727452525,0.4084186510180951,0.001222420837933672,0.20566665463262213,0.6993203524544729,0.6169655917382719,0.4400003730264641,0.4580269212628586,0.712530776685551,0.013732193565459731,0.02065337545046492,0.7747796801141589,0.4436088034768389,0.5267882799286112,0.3084284309180151,0.1963081960888886,0.11234166766602832,0.8962625203011397,0.9166424261902372,0.10501428779050537,0.6257691956400642,0.2460622054798921,0.4767669529685409,0.19965100363246496,0.9332396885273276,0.8891633304954296,0.4576280284561616,0.4179002810376752,0.07310347967773291,0.188909498244316,0.09544366313932227,0.07845304466785039,0.7473135041989688,0.4321715003077685,0.8356001228526233,0.015857240397432158
HYPC-NEURO24,0.04259438608767938,1.3267036501680223e-8,7.707379515725742e-9,FALSE,Glu14,0.7457523738350066,0.16154732657230358,0.01879693010881569,0.8266509031211151,0.19340999422224986,0.5122581263958047,0.4782940956315742,0.5515820673592309,0.19452529693461296,0.09474855378176444,0.8554603250691261,0.0832090678836892,0.29336176938172565,0.1842635729690451,0.1219740828102987,0.9496959920881629,0.2705622076486254,0.040189089832025314,0.03504354850993476,0.944350758549646,0.6528291137311286,0.5903040682670377,0.36032315897221145,0.21737724618011872,0.6000406954320695,0.0770068363218823,0.6268383302704049,0.4690222747044581,0.4669603209596284,0.1330444834106697,0.32149532327101793,0.949854377550062,0.6244555533022309,0.5884319582485037,0.6567625014318905,0.08118493212122603,0.7527924686740546,0.13089411753476105
ARCME-NEURO20,0.043227949194187175,7.338452762614402e-9,4.2804870427861346e-9,FALSE,n20.Kiss1-Tac2,0.8027574497769445,0.14650264893065368,0.1320477748553336,0.10870051067092083,6.518927473222714e-4,0.041281683685692065,0.1258586097848164,0.769416214126453,0.2903149847651657,0.011381689299434295,0.03336712706233931,3.1408913845337814e-4,0.2401766009165016,0.7848941113743524,0.29098738138509633,0.3910498959453313,0.05428483106772793,0.08449660269670772,5.2056796030977806e-5,0.3157368435592804,0.9393249898380164,0.4182824788793523,0.6911518862395217,0.007892229126256608,0.08588994861598531,0.004923561647897828,0.2402230441617848,0.728535830422446,0.03868028397624222,0.0015827115958930776,0.019283540581347083,0.03377152708613436,0.05154995309258136,0.11135565474602004,0.2468941091410295,0.23499180905306785,0.7629743735763657,0.014780814626372204
HYPR-NEURO37,0.043564381716146065,2.131262484453053e-8,1.2458117999247536e-8,FALSE,Sst_1_low,0.8201051501713433,0.3259677699881618,0.1637454545580973,0.5551687086144663,0.020831055590674014,0.43054317976432377,0.10259618642360324,0.9465634073610436,0.06448196962932158,0.30175678214202706,0.05154268077463653,0.11382613304946156,0.5667895167013894,0.0972357626190885,0.9909477833049042,0.10564140004403301,0.12084552359629315,0.5318067369712262,0.12565170813679016,0.8746952817162517,0.7563066675714767,0.114756606808868,0.8625179708576702,0.17781916769372358,0.5929034101322734,0.6805129609334626,0.5898149455670983,0.1974897255024503,0.35521515792715763,0.21787706390465628,0.2663915160653213,0.09097970168186148,0.4177628151752061,0.09917645767819216,0.2544413652563653,0.1372493708333884,0.2451116371448133,0.3380040778129938
HYPR-NEURO31,0.04366044911794493,2.9591750952276987e-8,1.730812861651625e-8,FALSE,Npvf,0.5624778632197406,0.2870587248264527,0.4222489368423884,0.09850450873355164,0.32180231894453004,0.13990532433907865,0.4651099367597761,0.8476071266135927,0.06532784573075541,0.5634717893263845,0.7412904088473411,0.009956349728183402,0.5116442651871643,0.8741555274252337,0.8262206378899243,0.7797341548589033,0.1695593517949372,0.2285864427614757,0.012173742303940726,0.2350430033611149,0.2559159700254757,0.6147943906053277,0.7131985695131848,0.931323991683964,0.8046149057395633,0.6585782372541951,0.7432017045139125,0.36267057243823453,0.5704080166721861,0.8754739784882399,0.63316156496438325,0.6305834664619303,0.028634631308688163,0.7089239810369236,0.23113254951217005,0.35725315384347645,0.9800623705303908,0.7708447801662315
HYPR-NEURO21,0.04435176311001548,1.7621332231555262e-8,1.0351626795448516e-8,FALSE,GABA_4_Crhpos_neg_Pgr15l,0.5501570245270604,0.3035051170032082,0.004038283116717461,0.2264678815953579,0.0032316829149569,0.25689341767476304,0.417822816300491,0.085348625070723,0.2244796774687424,0.02102309052791596,0.4334957387994429,0.0031857383085806264,0.2902548148504816,0.6426996252499955,0.1961632107028698,0.06306080328502868,0.029812899859236006,0.789193272402972,0.015794793913348138,0.4545818093600579,0.7849631785665943,0.17463502535456582,0.31424925774975243,0.019096652471006996,0.16760407283449466,0.017757712933685128,0.3647165860431355,0.6071522554656951,0.4606560696854426,0.04229025400192386,0.3874933072958641,0.377866932615773,0.07962287392175478,0.2584950546898281,0.1176117201257222,0.06695841089454801,0.6561364250162705,0.01564756879623816
