Annotation,Coefficient p-value,Coefficient,Coefficient std error,FDR < 0.05,"AD (Jansen, 2019)","ADHD (Demontis, 2017)","AN (Duncan, 2017)","ASD (Grove, 2018)","BIP (PGC, 2018)","CAD (Schunkert, 2011)","CVD (Loh, 2018)","CELIAC (Dubois, 2010)","CROHNS (Jostins, 2012)","DEP (Nagel, 2018)","BP_DIA (Loh, 2018)","EA3 (Lee, 2018)","FG_F (Lagou, 2018)","FI_F (Lagou, 2018)","HBA1C (Wheeler, 2017)","HEIGHT (Loh, 2018)","IBD (Jostins, 2012)","INS (Jansen, 2018)","INT (Savage, 2018)","HDL (Teslovich, 2010)","LDL (Teslovich, 2010)","TG (Teslovich, 2010)","SLE (Bentham, 2015)","MDD (Howard, 2019)","MS (Patsopoulos, 2011)","NEU (Nagel, 2018)","PBC (Cordell, 2015)","RA (Okada, 2014)","RT (Linner, 2019)","SCZ (Pardinas, 2018)","SWB (Okbay, 2016)","BP_SYS (Loh, 2018)","T1D (Bradfield, 2011)","T2D (Loh, 2018)","UC (Jostins, 2012)","WHR (Pulit, 2019)","WHRadjBMI (Loh, 2018)","WORRY (Nagel, 2018)"
Glut_14,0.00997109940286107,2.9149078151380647e-8,1.2524128748601427e-8,FALSE,0.7538811074208875,0.0551145581405132,0.058250341950714137,0.3387033780174978,6.331912194633005e-4,0.1805141172529197,0.5012460437401206,0.7464567196671049,0.4303903089067187,8.80607211617768e-4,0.7246118289899104,0.19444431108287455,0.06423214848339158,0.08388671851910767,0.918575657522241,0.8949234937513744,0.6448447500222072,0.003193754106591352,0.3031983616848558,0.3181382251869465,0.2455083318826914,0.04138365611352548,0.06030662181617622,0.0025316500168054514,0.2244744803506544,0.002400368018503126,0.2643878961297005,0.7793157496122751,0.13353051828829232,0.06703378940920947,0.04557137487142407,0.7794101303554909,0.17222094603598914,0.23806051161086414,0.5685177515546128,0.5455291954765518,0.9353150859091988,0.001226580439895885
GABA_4,0.010923594370788485,1.7476630124322188e-8,7.62168428633009e-9,FALSE,0.11332452893476908,0.12827166752758495,0.032907393620485566,0.15379338441605833,6.1694235002992075e-6,0.321849790835227,0.04872930876358029,0.5590422467174161,0.23384536400547676,0.2376874290608767,0.00644925075365085,9.569655659302898e-5,0.4098252879176895,0.7839160215281837,0.05959219597194185,0.7892069433316568,0.23166113694339505,0.014676394104712978,1.9443719546406035e-4,0.3722002206511932,0.06460836427547642,0.15556372928910178,0.10369678871796162,0.05182586755346235,0.011611579735609076,0.12828677867097454,0.1229549497008366,0.2270072091569583,0.2682055482077708,0.0385019849176404,0.25913337494043714,0.026465714336775827,0.049602805393666884,0.14078352216147474,0.28282901381479425,0.04576916596939905,0.33671763859359044,0.10643823151184262
GABA_15,0.02152471220822881,1.6351148576071987e-8,8.081704675866945e-9,FALSE,0.02988068862706965,0.1457575326381772,0.6845958763976726,0.27623429140516786,0.023682910784366615,0.28302839093388343,0.3732551755449624,0.5532802127864906,0.6189945749681146,0.14868615496666682,0.08555430896124394,0.06008914131021487,0.9272750913215074,0.7809111902166854,0.3959651057594066,0.9602173579510608,0.7880511162305541,0.04997732733072334,0.14821858570642488,0.8438360650947271,0.5298035724883076,0.27815208227596205,0.18387758596873893,0.18157204669855487,0.08912871693525992,0.13885200852943186,0.03905415538937325,0.4785682327635394,0.07655987503804333,0.2698236171957556,0.08122233179201421,0.13584575264633902,0.2316124380377083,0.7447004115913021,0.8275635356135723,0.22076771533609807,0.7003264870754158,0.3694465838304621
GABA_8,0.02726980740996957,1.2194775934532437e-8,6.343100908026058e-9,FALSE,0.07844221944171863,0.5945652273143442,0.09218360578247203,0.05347686696277237,0.007577903017000612,0.115941337452641,0.7805854534611935,0.4306288239717412,0.8666419615594707,0.0014218445214111987,0.9404491645618466,1.7009974362036664e-4,0.4461253281777328,0.6563359211146756,0.21995911537946974,0.7957549789509002,0.8385733610357269,0.3768709087767699,0.0026315357020051822,0.19097386535294145,0.26306440703327505,0.039361555749943586,0.030418431029972645,0.007388319059188226,0.4921064407360153,0.003334080327213455,0.7511978295681572,0.9472762040177384,0.0028614762712952943,0.02532058024009416,0.06156075923117761,0.9464017530297932,0.6927476479302505,0.7509348346638112,0.6971711977983384,0.427960710865242,0.9709148865853992,0.0047924163150357005
GABA_1,0.03309251051774844,1.0687586959689715e-8,5.817423295786995e-9,FALSE,0.206677237546869,0.009475027794362864,0.4068711388543369,0.004109872982894698,6.511676967970385e-6,0.10960497780608276,0.7125238536288641,0.4123936576318071,0.731650231485141,0.04913755733299899,0.8107442258679118,0.010708887460175356,0.018154848624453917,0.7534187714887203,0.05041196143372758,0.9813524501803894,0.4643779710541029,0.1345203198835026,4.863807984924382e-5,0.17135068226904734,0.14926897561935046,0.03542358476215651,0.3915965573756737,0.015694396631760563,0.10173763104457327,0.006827748260985985,0.05080918438660728,0.33571355374435385,0.006455382692301637,0.003329700226725557,0.08194024983010262,0.4908203913390396,0.36234025302787176,0.12124894470037273,0.1487247732756652,0.6523210926188141,0.9789999086903644,1.2441098467702294e-5
GABA_3,0.04068391078443604,1.4688572808223083e-8,8.428125641503471e-9,FALSE,0.2104609112633184,0.0680471002404161,0.1908267318052644,0.2865307496846366,0.012255546629225648,0.2777762580911691,0.0952616350060646,0.5176934619371922,0.3226104450778549,0.22062070251497692,0.26593355955434783,0.012874154659992596,0.03830645843004565,0.5092602391473859,0.09799843498514832,0.4964071359195362,0.11910973071122385,0.18271009305253366,0.0061630931439110226,0.5564705511222778,0.5972244895626363,0.26384739924303324,0.3353484565018493,0.2942382247514047,0.788723991758053,0.12229919614874495,0.11521675371555973,0.1343729544243073,0.1268599339131548,0.04031908263689234,0.10950873951888697,0.25267797498669275,0.7277395506311406,0.6719300272880042,0.276031283290654,0.5796351774228703,0.962750834738386,0.16599986735439634
Glut_7,0.04096625456484752,2.138163164558589e-8,1.2291249466463068e-8,FALSE,0.8411936538433833,0.32087445890003696,0.12379763482400495,0.26378271773245443,0.03215926873869773,0.17618662921848174,0.8386490007195266,0.236030074462206,0.2978926670629673,0.22909558639166214,0.7935793799229658,0.2563831496378651,0.09354121702903777,0.5212615421518698,0.3774686706701525,0.9361363847750236,0.08567295471892045,0.2266167181272214,0.3481039694902183,0.14565833896490205,0.8978738879457409,0.08583526777082423,0.4089910217064292,0.04595459529809039,0.11566708317470566,0.1786228411938366,0.7384128215147804,0.7164339420936923,0.7388831634415941,0.933958336483092,0.3384954215107244,0.8951001772601683,0.9559305277923216,0.9262291899173491,0.04878360505720217,0.3410717146860445,0.7169098373685941,0.5151209752634057
Glut_10,0.04182834484237438,1.2429816610059855e-8,7.1854790746150835e-9,FALSE,0.9835194021843828,0.3539702151808893,0.009367460588830128,0.02142744539238324,0.02197807878334224,0.4467586187672664,0.4304584076503467,0.0070209229363714576,0.1166201687823129,0.16293114059669378,0.8389129369545163,0.03872388013712556,0.17501785680687548,0.07393547669176206,0.71977098916771,0.16884822204794453,0.19638680355769436,0.19829796194882535,0.019228300126095048,0.4846313904353477,0.27510027377902324,0.030356305432392976,0.008176668747679592,0.05496308300348143,0.20385449013263848,0.013359662561878193,0.2651689338537718,0.29797720175565945,0.3371495638829478,0.023953352859156302,0.21124397258110292,0.6235451278788368,0.4710335214300374,0.24181366614034425,0.3628390966654804,0.16557513355035147,0.32354699422572586,0.008990244151356144
GABA_2,0.042043627260346016,1.0731104590388372e-8,6.2121147591935085e-9,FALSE,0.9112527498760588,0.08091306162257378,0.6689831727452525,0.4084186510180951,0.001222420837933672,0.20566665463262213,0.6993203524544729,0.6169655917382719,0.4400003730264641,0.4580269212628586,0.712530776685551,0.013732193565459731,0.02065337545046492,0.7747796801141589,0.4436088034768389,0.5267882799286112,0.3084284309180151,0.1963081960888886,0.11234166766602832,0.8962625203011397,0.9166424261902372,0.10501428779050537,0.6257691956400642,0.2460622054798921,0.4767669529685409,0.19965100363246496,0.9332396885273276,0.8891633304954296,0.4576280284561616,0.4179002810376752,0.07310347967773291,0.188909498244316,0.09544366313932227,0.07845304466785039,0.7473135041989688,0.4321715003077685,0.8356001228526233,0.015857240397432158
GABA_9,0.060974830697487076,1.93489737968784e-8,1.2510314075634664e-8,FALSE,0.54099577464215165,0.6281532209120579,0.2673235510400381,0.5990200511578945,0.03556378087438093,0.1974073852350981,0.623009757000054,0.1356246446646991,0.8516877206459388,0.0032730019492064927,0.5402234045054688,0.3367550897473373,0.7789923027252448,0.5124280119166971,0.5933602355501433,0.8873403764996475,0.4814113817559296,0.9458333174523934,0.01907781946819714,0.5423485321745579,0.9384280374153025,0.3135338748071817,0.4300373755298045,0.08253891913557743,0.9132677938276356,0.01433231899582681,0.7451322968919748,0.2820648465671263,0.19917777072390289,0.05675873042812391,0.10727108386629523,0.5001048166644899,0.4827179383846957,0.710580026624856,0.3091825616223079,0.5210171659961513,0.9975581093709658,0.026950577859206584
