Annotation,Coefficient p-value,Coefficient,Coefficient std error,FDR < 0.05,"AD (Jansen, 2019)","ADHD (Demontis, 2017)","AN (Duncan, 2017)","ASD (Grove, 2018)","BIP (PGC, 2018)","CAD (Schunkert, 2011)","CVD (Loh, 2018)","CELIAC (Dubois, 2010)","CROHNS (Jostins, 2012)","DEP (Nagel, 2018)","BP_DIA (Loh, 2018)","EA3 (Lee, 2018)","FG_F (Lagou, 2018)","FI_F (Lagou, 2018)","HBA1C (Wheeler, 2017)","HEIGHT (Loh, 2018)","IBD (Jostins, 2012)","INS (Jansen, 2018)","INT (Savage, 2018)","HDL (Teslovich, 2010)","LDL (Teslovich, 2010)","TG (Teslovich, 2010)","SLE (Bentham, 2015)","MDD (Howard, 2019)","MS (Patsopoulos, 2011)","NEU (Nagel, 2018)","PBC (Cordell, 2015)","RA (Okada, 2014)","RT (Linner, 2019)","SCZ (Pardinas, 2018)","SWB (Okbay, 2016)","BP_SYS (Loh, 2018)","T1D (Bradfield, 2011)","T2D (Loh, 2018)","UC (Jostins, 2012)","WHR (Pulit, 2019)","WHRadjBMI (Loh, 2018)","WORRY (Nagel, 2018)"
i9_Gaba,3.622934063190576e-5,2.6326635222971227e-8,6.634628612974345e-9,TRUE,0.09824109941851894,0.03097918656732842,0.6944278419937281,0.015603956887204428,5.7902145947513016e-6,0.14703717283896026,0.3775417181473397,0.7386903374051996,0.8121139293904953,0.0066858168206505785,0.4048009836012486,1.7092237335133734e-4,0.2916228960569446,0.5747677030224807,0.05202321132661489,0.5791239797667049,0.21313928349782835,0.008557816393922734,0.014869504636391272,0.3415554207095665,0.3544202621380459,0.2141066521981021,0.3341074941460891,5.075228161703746e-4,0.5868273330922823,0.022380046131626915,0.06777599845439804,0.25754440280560903,0.021206968880013742,0.006269421404015574,0.7402246721532697,0.4479550486370501,0.1432617548433831,0.27082139505850195,0.13804627269128186,0.040735894475967024,0.6612380866262993,0.0030842874397763696
e8_Cck_Ebf3,1.0069854064066664e-4,1.7950463258977724e-8,4.828953299070518e-9,TRUE,0.1203634571501147,0.7640991520151041,0.1869315462314436,0.0270954683564494,0.0012425703408621002,0.15545091910605408,0.0905951158269072,0.1231192235342118,0.3694424871492213,0.14763775953294772,0.6965796353540267,0.041507737129966436,0.9940746696974779,0.2738152707312176,0.32355517018964786,0.9896321642560014,0.08364527476343747,0.07165790591151082,0.1122152742683063,0.8393518576287992,0.22354337093707927,0.8444867887343543,0.07865713068498581,0.04168172812139005,0.4269691876194145,0.10997456089878156,0.3376289908510888,0.9187614278250259,0.026687422232557715,0.034835298597757934,0.10600315877790567,0.6210832445706368,0.0016407026769242247,0.93598493284977,0.11816207110694675,0.0536085234497596,0.9350537147207476,0.25615557340148953
e1_Glut,2.0862139277555132e-4,2.7216723642261345e-8,7.712456818334099e-9,TRUE,0.1562356650722675,1.378185686125941e-4,0.5884176142018984,0.1265475207210766,0.044671528707786186,0.4655287888572292,0.13150512717055662,0.6768632273855234,0.7658839877333332,0.0028479956899423904,0.6444082712719023,0.01616000535929112,0.03417070810858533,0.3168476447755627,0.3870615276465191,0.9978502977237064,0.4421287095370841,0.0014605674798317894,8.895181655288922e-4,0.07547949725272501,0.23279306133344166,0.08184291770704133,0.0029247641194434463,8.669728547166588e-4,0.009084507777109471,0.009649869361532695,0.009808183714602512,0.2877707947646069,0.030102351461610145,0.1092241390171904,0.1357207550294176,0.5681563101850631,0.16017714337972988,0.3474848717645711,0.5299988417231395,0.05568477751992442,0.6338046893782782,1.1371629630431792e-4
i23_Crh_Nts,2.351601112787484e-4,2.4494711083730185e-8,7.004263739782471e-9,TRUE,0.8433210991399962,0.002364842570801185,0.13373323264118386,0.035751154039074064,3.99524591958523e-4,0.2599014157340485,0.4710138821612608,0.7614456392589992,0.7831450547345487,4.095204725894855e-6,0.6837934455815834,3.1380108070081486e-7,0.3782872704731352,0.7450029828123683,0.04038290138007503,0.7630286769540169,0.6207637827771811,5.1452885632335305e-5,6.574195364515259e-8,0.7215096067340971,0.6761526356142937,0.4710341134771835,0.22588925103554505,1.3430666349736848e-4,0.1302923047390186,6.253264184129027e-5,0.26186156291854634,0.6076800035631947,0.01827018969366726,0.005842009425851508,0.04246556523149879,0.38692388494484953,0.4202353258176256,0.7453695678470658,0.6071208485412753,0.5595242598393702,0.9999106048295336,0.0010877368277862453
i13_Gaba,2.9144778652647884e-4,2.1216866239759228e-8,6.168678385763562e-9,TRUE,0.9570360738336158,0.00878950302708842,0.21809916683021704,0.04124722728955493,3.739765618940663e-8,0.23149494510202245,0.5465194858695531,0.6771382038689632,0.6529785025867416,0.0015095326099960693,0.7818794432878697,1.914032797016282e-4,0.3410301948809542,0.9078889112960168,0.04782650054270054,0.9998469866802924,0.42818090608349935,0.06974410941672234,1.1955890890265822e-5,0.8014428080988449,0.6346949127329264,0.59029724993626,0.5652476935400498,0.005957427436596888,0.03625273548063122,0.002469810487148888,0.03168573993163292,0.07855927341759081,0.02684894482283371,0.004595342456956058,0.1360917093678955,0.8198166955004786,0.0053515583821658365,0.4577414380665154,0.23135561564820015,0.2418871484144833,0.9984099437572242,2.0492249474620734e-4
i5_Gaba_Pou3f3,0.001033735969788588,1.2378300183379485e-8,4.018452675886134e-9,FALSE,0.2756490700822666,0.0691339873601194,0.33251674160166805,0.6439935474065779,3.610441104538928e-5,0.04929669746931711,0.4641172227866569,0.3511769894127131,0.9034794081601524,0.002291542128639351,0.6517049576697127,1.9811962402857674e-6,0.12520427060099054,0.947956055221346,0.2727492582099498,0.9171034516700428,0.7463908719420089,0.05440306242333335,2.7952086226375753e-6,0.5352079516972961,0.34143907710511257,0.7708535445446791,0.30562937381421085,0.033976051009088945,0.16944173024245685,2.280457329901716e-4,0.09272102236365663,0.10061848149761897,0.028062191002928723,9.441559848924943e-5,0.1198781913824411,0.4193802914396169,0.029011140608468405,0.29516743135673273,0.5122450475237588,0.452346545260232,0.9775973914064884,4.1594167370998905e-5
e7_Reln_C1ql1,0.0013405490201295715,1.6881525353915918e-8,5.623208485980408e-9,FALSE,0.7836930916410896,0.13321179969080138,0.5165638176059483,0.015287006824801438,0.02705291914792581,0.20459034701716186,0.07435417801604746,0.8096178508621656,0.6322159217864554,0.01500662013847529,0.33738175563599393,0.006667770987798148,0.2015467677148186,0.5031565144181774,0.7206899491511998,0.9341854871038741,0.503001200643527,0.0020095443779581798,0.00491664394206731,0.9137669119657594,0.5924496368043277,0.0651512040981115,0.10184768969016184,0.0032962971942740627,0.04970165799838292,0.004621469145737715,0.2980556422522451,0.9759731111312248,0.12964493791186074,0.052482210913915577,0.24044542283524545,0.26978881930125065,0.16288680256988586,0.0599482535716039,0.7373624766156368,0.09899741399382772,0.3061381394777063,0.006429151915930935
e6_Nos1_Trp73,0.002125719603931945,1.5768769920230282e-8,5.515722172973583e-9,FALSE,0.4268504742507497,0.02069512191642627,0.3634570306310999,0.19829503094543746,1.4978414514842187e-4,0.2419782460608181,0.8483610447622927,0.7867188515083771,0.4591355977741213,0.016047648078654067,0.5840540658968219,0.016052236686848922,0.2363314312204322,0.5863478057496313,0.2775039680186011,0.9962109644054292,0.4146267615948766,0.00448217022326739,0.0025861586576808736,0.4506597873561925,0.1638457073362115,0.1755281451962354,0.5464534198358989,0.012176318541434009,0.0933202892727572,0.003696800691735313,0.0024413381708878177,0.09193655489992042,0.06435486152725042,0.01631609850579029,0.2140469350724236,0.716676879747369,0.02204043379444585,0.5305420480831295,0.3245935360117592,0.21896615667042807,0.5214263049397844,6.579326597034056e-6
i1_Gaba,0.0022262057202412817,1.5243644055752403e-8,5.359567997864109e-9,FALSE,0.3057767039358752,0.016179785949240442,0.7081070391179185,0.039195040301429264,4.432478500385513e-6,0.11345877249475432,0.192073077597619,0.6007075149605132,0.4721498641665505,0.0021256200886020328,0.5857090001420365,4.4325053187640995e-6,0.2577334303257404,0.5564287439561502,0.12253039833843372,0.90378224993583,0.39127165237646544,7.347524083923395e-4,3.396425211418322e-7,0.10421672449762498,0.11358288698419773,0.14277685897222006,0.6036311286582925,4.263674469019143e-4,0.16114122402497827,4.2806545369103666e-4,0.08542739544907463,0.4622221835105119,2.307479742200885e-5,1.2725262225772811e-5,0.2388126635235325,0.3726776035309934,0.08692081089707054,0.319067723228872,0.2432026200303097,0.3771500743641537,0.9958545870795256,2.4941576668829198e-6
i17_Th_Nos1,0.002790264380744555,1.4956288927438914e-8,5.396535165547096e-9,FALSE,0.12682429952424795,0.37003761211937375,0.286004037619458,0.0222097221401908,0.0010964231433129496,0.022273057677239392,0.4707608206358123,0.8844433049281666,0.8698120374959709,0.004789165180598635,0.8106275575356838,0.015211319116827162,0.14354715656876138,0.18189480797083574,0.07026838628213633,0.9163451086533364,0.7575330488146022,0.1055328483445318,3.227401208365104e-4,0.4786013021202363,0.03615167337470848,0.03994891691096624,0.13061814554308432,0.06454385879612104,0.02072235744680117,0.01387591951035572,0.01577139123697437,0.603061386766856,0.5941527127453913,0.03271790127592873,0.2525670327996814,0.7377602003984246,0.05730568693052732,0.31962841205621617,0.3599741427021782,0.6047099480993053,0.8149274685621029,0.010229606470404256
