Annotation,Coefficient p-value,Coefficient,Coefficient std error,FDR < 0.05,"AD (Jansen, 2019)","ADHD (Demontis, 2017)","AN (Duncan, 2017)","ASD (Grove, 2018)","BIP (PGC, 2018)","CAD (Schunkert, 2011)","CVD (Loh, 2018)","CELIAC (Dubois, 2010)","CROHNS (Jostins, 2012)","DEP (Nagel, 2018)","BP_DIA (Loh, 2018)","EA3 (Lee, 2018)","FG_F (Lagou, 2018)","FI_F (Lagou, 2018)","HBA1C (Wheeler, 2017)","HEIGHT (Loh, 2018)","IBD (Jostins, 2012)","INS (Jansen, 2018)","INT (Savage, 2018)","HDL (Teslovich, 2010)","LDL (Teslovich, 2010)","TG (Teslovich, 2010)","SLE (Bentham, 2015)","MDD (Howard, 2019)","MS (Patsopoulos, 2011)","NEU (Nagel, 2018)","PBC (Cordell, 2015)","RA (Okada, 2014)","RT (Linner, 2019)","SCZ (Pardinas, 2018)","SWB (Okbay, 2016)","BP_SYS (Loh, 2018)","T1D (Bradfield, 2011)","T2D (Loh, 2018)","UC (Jostins, 2012)","WHR (Pulit, 2019)","WHRadjBMI (Loh, 2018)","WORRY (Nagel, 2018)"
Trh_3_high,0.05944101979613482,1.4000905640648824e-8,8.977913291519663e-9,FALSE,0.5149326318682604,0.3297510987620968,0.8417334561039209,0.4205684218417681,0.21637883937958524,0.07337412654413672,0.4240552500930605,0.6363788180322616,0.4226242376270662,0.3835024003145144,0.2083390246506765,0.4739549590997581,0.25774010911060863,0.16119854206333012,0.4098983119511573,0.0922214062853397,0.37139700205371134,0.733209812383297,0.3408025175148429,0.5396185435019428,0.3646429134543783,0.07406850332042332,0.2579614854521086,0.34209223187466165,0.01459924222216899,0.2629113484442725,0.4214506516587723,0.5768395945634928,0.8304542305228646,0.9071200361756292,0.07934705399512287,0.2519333914324297,0.7532035762627292,0.5594071993739518,0.3786120041983129,0.10684540426390404,0.03197897951525595,0.35792057123616816
Avp_3_medium,0.06371429060093592,1.6849095040305194e-8,1.1053509527994477e-8,FALSE,0.7298616775039095,0.05305045984160955,0.03532590928586772,0.6059864007452477,0.1878349193656568,0.14469948861977006,0.16828926258171928,3.395427087280485e-5,0.04932843740435571,0.1518964938094397,0.5765628673230436,0.03215329133673375,0.13547948106001714,0.05777980918119841,0.3505629234656097,0.11682874956311945,0.086512140503405,0.19546804855870412,0.0814547250360878,0.7253212641127988,0.9572446237219754,0.19310558402188066,0.3574431304380153,0.03292815957948195,0.213897393407748,0.12927576118068052,0.4555953058611808,0.6687713254484913,0.2722530433028825,0.8923088245536734,0.06817497354141568,0.4252291168820468,0.07723921911045774,0.6306151925614887,0.3769639880207539,0.10357446458084453,0.6445384552704028,0.10878683052601977
Vglut2_3_Crhnegpos_neg_low,0.06439361665593145,4.177553618645935e-8,2.7503778118053508e-8,FALSE,0.31848053663820564,0.4302732696704664,0.6677488917459201,0.4287358848319172,0.3326009676869025,0.40699780175564093,0.6684822523689554,0.3939785103210512,0.2936700712306329,0.044947540973774576,0.2358045779776789,0.019827171182548974,0.1615302336812638,0.8867401452304027,0.6697686575629876,0.3964845860892573,0.18476060999612481,0.3862467640743825,0.001142261421183888,0.4536335283078322,0.7003216913079586,0.8107536083494855,0.29667191330619397,0.10909979167408156,0.6954953143916452,0.27320766051971923,0.5831451739410511,0.8517600365244811,0.1474292155549009,0.2662213264582489,0.2092032269561232,0.23386707189787695,0.2740537933829237,0.5724372972642324,0.13212531157847307,0.20627968785574075,0.5551277056482773,0.12590072764081722
GABA1,0.06464746670786009,1.1862022054476664e-8,7.819971621093239e-9,FALSE,0.8598788390662295,0.32719545194781063,0.5514906168579568,0.3787573086402185,0.004827056011852019,0.2333908690359308,0.8067401560573672,0.6382423486267076,0.4336090054451905,0.1013078827924197,0.6678332833003308,0.008351858962179947,0.6704373146317122,0.7350087762468103,0.20653364716718114,0.36607044625692864,0.0718112671730679,0.033226637681451225,0.035959865516456135,0.520563197086533,0.3949623747111608,0.03476983234801162,0.5108352371816031,0.0448787137932141,0.1390858229228144,0.007190395363498835,0.3935737606800159,0.21519917936441246,0.29236612263825457,0.02475127602365849,0.8957028261522952,0.7979765531659949,0.21729917868026694,0.35039422707595325,0.032526855641795964,0.15710444225199638,0.36617873176736415,0.03359672352073365
Vglut2_7_Pgam_Snx12,0.06708459181827559,1.2776324796817738e-8,8.529709190821674e-9,FALSE,0.7953892854610435,0.30054555759181056,0.7554571462615803,0.7467747244230769,0.3353635664912452,0.8872330208131463,0.9979683652263116,0.61094270451388,0.2423178500034251,0.15879018269633616,0.6509827831909533,0.1592536932032662,0.8345323432434694,0.6341932881038157,0.1970377436861751,0.9261310768123796,0.2371588137495455,0.14387562262444986,0.0583983427278338,0.9996448421221724,0.7779456714404291,0.8453510326091336,0.9795179606502479,0.25859549880571264,0.680249259721019,0.377236426194908,0.7326261447563123,0.2467787201869357,0.13574722801520184,0.2750680002339837,0.27591600152551066,0.9516436706331172,0.3145307930660838,0.4622513054068311,0.25498619469786865,0.11953694213393955,0.4509309006565668,0.2666472910425435
GABA_8,0.07000772718550623,1.1391625080637037e-8,7.719297037078482e-9,FALSE,0.95119802479909,0.1309300273941208,0.016447917079771626,0.1468481904374041,0.00752110664510479,0.2162270876604918,0.6006545045006445,0.8796363170588295,0.4091003688392697,0.014008083172863265,0.19924976307971026,0.005656153580569993,0.09213127769931996,0.5021378660774729,0.19516593427832132,0.4012014993522152,0.20802616559110404,0.4534987786837053,7.640139297949492e-4,0.6194490479660746,0.6154547646559879,0.5339671980187046,0.1977090110640205,0.005403507805158895,0.2522056710161344,0.0856685339146217,0.7144929997747689,0.4130217165568296,0.5979665194863129,0.001246136290238998,0.6017378396147248,0.2328826753756722,0.5299280941974461,0.8438380594744457,0.30271112802628863,0.3869428514619036,0.7449698680775717,0.36000714648729065
Adcyap1_2,0.0762451258661107,1.1818873169837373e-8,8.260379658490033e-9,FALSE,0.6583405076465598,0.02405554221699716,0.13231121035160914,0.14476802261471888,0.0819929026281751,0.173189538709678,0.4759882275212095,0.94164416572264,0.2319036672225149,2.4405545611087427e-6,0.5537888964010862,0.009108291264515378,0.048617019959797884,0.7682124706114735,0.3116458437798905,0.9902557562606656,0.5877402943683017,0.00819220889106364,4.3725585931609024e-4,0.611519509381897,0.26301742733092104,0.2330936608000445,0.9182817255229456,7.542905673042097e-4,0.12626250334146966,1.2980294689906308e-5,0.20455010189543574,0.32917078168829483,0.03060900826616665,8.211626369715909e-4,0.3410128721411203,0.8405258237455301,0.4091637615720892,0.02900683371459142,0.7337158386607349,0.4151011709515936,0.8388557387924749,1.328883335064632e-5
Gadneglow_Gnrhneg_pos,0.07811574132413962,1.4096672345495836e-8,9.942213546397053e-9,FALSE,0.8378697208529982,0.0140032052058371,0.7493118633230459,0.24432788369509706,0.06571577636156277,0.9293867372683252,0.1330668838703279,0.62257925672501635,0.4819011622096472,0.4474393160467032,0.1702629196192389,0.008649221707100592,0.9435265434617344,0.9948317751817488,0.3958106496413382,0.1534639690937452,0.44343593307649937,0.4721172780565209,0.04169090289620775,0.3592648290794721,0.9910784138008412,0.28918616213745324,0.21506550993452214,0.30648029412656025,0.24407433396255274,0.4839248499485058,0.14057501665720604,0.7180839465048737,0.6257178498862119,0.01986337101874361,0.8381776253581791,0.1600049575589585,0.2318122626115427,0.3615389479100696,0.12058696260076646,0.0074741884246110075,0.2224623746889891,0.40663916416343626
GABA_5_Calcr_Lhx1,0.09264242940767108,1.7240721641196446e-8,1.3015232176345191e-8,FALSE,0.8802216949086334,0.35922435134289504,0.3681147097366556,0.6337259002671378,0.04714328393779425,0.08292090254215663,0.016954310357665557,0.05852163775399921,0.20210570402365255,0.00623659904857304,0.0765772399352579,0.11003651660759813,0.31873604385155063,0.5978169789545613,0.35252152329068714,0.12120818787706412,0.0745895747979636,0.2104519325792472,0.28024688380140217,0.8627583110325945,0.4702291063298743,0.4614261515172958,0.4992128276025961,0.0206989331538232,0.027539078236499728,0.2247276508510711,0.8983702964281277,0.6199542138934127,0.34788170249681033,0.030120753982121693,0.5875492926016066,0.01335052769021511,0.039439678874508284,0.34346565391527584,0.35654381608319874,0.3872433496394311,0.8041122789902764,0.26199417070043585
Pmch,0.09746747006375044,5.567055216392082e-8,4.2951772397602215e-8,FALSE,0.27934696587245983,0.5935539456963947,0.3504746407318681,0.4270193302819989,0.6573980631739907,0.17967326422385474,0.2713787982372603,0.18454694326465065,0.5293269910215603,0.1417066280475568,0.4610067496300973,0.7173574494249364,0.0740005831962238,0.0727431139147516,0.9912864691465271,0.11802433869912232,0.6707416298721165,0.8838851470997068,0.6750369200844923,0.18414082446875912,0.2575429255027987,0.14858494289280316,0.826927178124771,0.5835092622896701,0.2524686662142167,0.16636895255159295,0.4057921953545423,0.4301490047191984,0.7289080132691701,0.9282951347499075,0.1276640182914192,0.4761272763735981,0.15160110536651672,0.4581727721524906,0.4095813278812478,0.06995140937363525,0.11597650036127115,0.21494956287860292
circadian_3_Per2,0.0993775812880453,1.6829342770690994e-8,1.30956821260867e-8,FALSE,0.4480239854570179,0.09243353926664394,0.4853080621097755,0.04588592415788115,0.28493758760487103,0.9333687712207246,0.9537726047189352,0.7523371179650156,0.1981902405555973,0.21188497138145945,0.9767821452807044,0.03626349845146155,0.08857384220815318,0.08638567926093305,0.9179585092230174,0.3974009458839393,0.033976001874657304,0.1304913185860212,0.14404736021417808,0.4837560711588684,0.8698344293744547,0.2267826318730981,0.33980205957017595,0.25702415391026123,0.0077649785557280145,0.2696252352073817,0.12555050125549144,0.4824928239999812,0.5048125272144655,0.02446891364153751,0.27471617516432684,0.9138712885334804,0.13512899997273958,0.024848974267297184,0.058331831290362485,0.533167411211016,0.8289713699907274,0.2166980899930948
Oxytocin_3,0.1016155868522426,1.2814305680810323e-8,1.0070975825482991e-8,FALSE,0.09506136432668316,0.7644307499756995,0.4142501611007559,0.4161081481942269,0.06488056215325701,0.6930502249875329,0.18763911825296486,0.3460733221391981,0.2534838782582023,0.2539806756088334,0.3014253596377943,0.1739107683459198,0.18243052041858826,0.8584264490527449,0.12821497920423164,0.43502022879015706,0.484257099397773,0.3879768245756573,0.7000468761393916,0.5649107091609147,0.7046092185063486,0.6059767717359414,0.07172733546421431,0.1990050564294255,0.17884795596458425,0.08574649908670884,0.0283580089578744,0.8346730559229298,0.770188936862322,0.8252616339580001,0.27307202530506325,0.4123192459633095,0.3679952297975522,0.3593222622513532,0.6312606214661046,0.1337631505479917,0.3406315013387005,0.10485581983313036
GABA_12_Nts_2,0.12353155266881555,1.9762314880233462e-8,1.7073092350332e-8,FALSE,0.7744636048118527,0.4359081928510207,0.1354871495084825,0.18857258180091435,0.0362175776185448,0.031791817057678494,0.7686512267123857,0.14095678096095388,0.7661880507868585,0.002844994750936047,0.5114696506664141,0.061644632306101135,0.01336099111645505,0.7249983154234471,0.2512745619464739,0.6179911729846808,0.3782344665780246,6.705757762609918e-4,0.08920564104156686,0.2386426840154937,0.12449559528498833,0.04528518658229582,0.5835542811244102,0.06388722864025848,0.010262585644689405,0.057353403679804,0.14884717631809835,0.601665401146829,0.31279606046533026,0.037900930292590264,0.3853867781898159,0.3078331115259953,0.02131370756710176,0.26114496439485857,0.2439922155444059,0.2047320349668746,0.8472879700531926,0.024539662511383856
